Time,Channel 0,Sensor
0.200833333,4058,572
0.2025,4059,569
0.204166667,4059,571
0.205833333,4058,567
0.2075,4058,570
0.209166667,4058,573
0.210833333,4059,570
0.2125,4059,568
0.214166667,4058,566
0.215833333,4058,570
0.2175,4059,574
0.219166667,4059,569
0.220833333,4058,568
0.2225,4058,568
0.224166667,4058,568
0.225833333,4058,572
0.2275,4058,573
0.229166667,4059,567
0.230833333,4058,569
0.2325,4058,569
0.234166667,4058,569
0.235833333,4059,570
0.2375,4058,566
0.239166667,4058,567
0.240833333,4058,567
0.2425,4058,571
0.244166667,4059,571
0.245833333,4059,565
0.2475,4058,566
0.249166667,4058,571
0.250833333,4058,573
0.2525,4058,571
0.254166667,4058,566
0.255833333,4058,565
0.2575,4059,570
0.259166667,4059,574
0.260833333,4058,570
0.2625,4058,567
0.264166667,4057,563
0.265833333,4058,568
0.2675,4058,577
0.269166667,4058,566
0.270833333,4058,565
0.2725,4058,567
0.274166667,4059,570
0.275833333,4058,573
0.2775,4057,569
0.279166667,4057,571
0.280833333,4059,566
0.2825,4058,568
0.284166667,4059,569
0.285833333,4058,569
0.2875,4058,565
0.289166667,4059,568
0.290833333,4058,573
0.2925,4058,572
0.294166667,4058,574
0.295833333,4059,567
0.2975,4059,566
0.299166667,4058,569
0.300833333,4058,572
0.3025,4059,572
0.304166667,4059,571
0.305833333,4059,570
0.3075,4058,571
0.309166667,4058,571
0.310833333,4057,571
0.3125,4057,565
0.314166667,4058,569
0.315833333,4059,565
0.3175,4058,573
0.319166667,4057,569
0.320833333,4059,566
0.3225,4059,568
0.324166667,4058,570
0.325833333,4058,568
0.3275,4058,572
0.329166667,4059,572
0.330833333,4058,566
0.3325,4057,571
0.334166667,4058,571
0.335833333,4059,568
0.3375,4058,565
0.339166667,4058,571
0.340833333,4059,571
0.3425,4058,573
0.344166667,4058,568
0.345833333,4058,565
0.3475,4059,570
0.349166667,4059,570
0.350833333,4059,571
0.3525,4058,568
0.354166667,4057,566
0.355833333,4059,565
0.3575,4058,567
0.359166667,4059,573
0.360833333,4059,571
0.3625,4058,567
0.364166667,4058,567
0.365833333,4058,571
0.3675,4059,574
0.369166667,4059,570
0.370833333,4059,566
0.3725,4058,570
0.374166667,4058,569
0.375833333,4059,572
0.3775,4058,571
0.379166667,4058,567
0.380833333,4059,570
0.3825,4058,571
0.384166667,4059,573
0.385833333,4059,572
0.3875,4058,567
0.389166667,4058,569
0.390833333,4059,568
0.3925,4058,573
0.394166667,4058,571
0.395833333,4058,571
0.3975,4059,569
0.399166667,4058,568
0.400833333,4057,572
0.4025,4059,572
0.404166667,4058,568
0.405833333,4059,566
0.4075,4059,570
0.409166667,4058,573
0.410833333,4058,569
0.4125,4058,569
0.414166667,4058,567
0.415833333,4058,569
0.4175,4059,574
0.419166667,4059,570
0.420833333,4058,567
0.4225,4059,567
0.424166667,4058,570
0.425833333,4058,568
0.4275,4058,575
0.429166667,4059,570
0.430833333,4059,568
0.4325,4059,571
0.434166667,4058,570
0.435833333,4058,569
0.4375,4059,570
0.439166667,4057,566
0.440833333,4058,571
0.4425,4058,569
0.444166667,4058,568
0.445833333,4059,572
0.4475,4058,567
0.449166667,4060,573
0.450833333,4059,572
0.4525,4059,573
0.454166667,4058,564
0.455833333,4058,571
0.4575,4057,568
0.459166667,4058,576
0.460833333,4057,570
0.4625,4058,569
0.464166667,4058,565
0.465833333,4058,571
0.4675,4058,572
0.469166667,4058,569
0.470833333,4059,569
0.4725,4058,566
0.474166667,4058,571
0.475833333,4058,570
0.4775,4059,569
0.479166667,4058,568
0.480833333,4058,566
0.4825,4058,573
0.484166667,4058,570
0.485833333,4058,572
0.4875,4058,568
0.489166667,4058,568
0.490833333,4058,569
0.4925,4057,573
0.494166667,4058,570
0.495833333,4058,566
0.4975,4059,571
0.499166667,4059,570
0.500833333,4058,573
0.5025,4058,568
0.504166667,4058,568
0.505833333,4057,570
0.5075,4057,571
0.509166667,4058,571
0.510833333,4059,570
0.5125,4058,571
0.514166667,4058,571
0.515833333,4058,567
0.5175,4058,566
0.519166667,4059,574
0.520833333,4059,564
0.5225,4058,569
0.524166667,4058,571
0.525833333,4058,573
0.5275,4058,571
0.529166667,4057,569
0.530833333,4058,568
0.5325,4059,571
0.534166667,4057,570
0.535833333,4057,568
0.5375,4059,563
0.539166667,4058,567
0.540833333,4058,572
0.5425,4058,569
0.544166667,4058,570
0.545833333,4058,567
0.5475,4058,567
0.549166667,4057,572
0.550833333,4058,569
0.5525,4058,569
0.554166667,4059,569
0.555833333,4058,566
0.5575,4058,572
0.559166667,4058,572
0.560833333,4058,567
0.5625,4058,569
0.564166667,4059,566
0.565833333,4057,571
0.5675,4058,572
0.569166667,4059,570
0.570833333,4058,570
0.5725,4058,568
0.574166667,4058,570
0.575833333,4058,569
0.5775,4059,573
0.579166667,4058,567
0.580833333,4058,570
0.5825,4058,571
0.584166667,4058,574
0.585833333,4058,567
0.5875,4058,568
0.589166667,4058,564
0.590833333,4058,571
0.5925,4058,573
0.594166667,4059,571
0.595833333,4058,568
0.5975,4058,568
0.599166667,4058,571
0.600833333,4058,569
0.6025,4058,571
0.604166667,4060,568
0.605833333,4058,567
0.6075,4057,571
0.609166667,4058,571
0.610833333,4059,572
0.6125,4058,572
0.614166667,4057,567
0.615833333,4058,569
0.6175,4059,572
0.619166667,4058,569
0.620833333,4059,567
0.6225,4058,569
0.624166667,4058,569
0.625833333,4058,570
0.6275,4058,570
0.629166667,4059,571
0.630833333,4058,569
0.6325,4058,569
0.634166667,4058,571
0.635833333,4058,566
0.6375,4058,563
0.639166667,4059,565
0.640833333,4058,569
0.6425,4057,568
0.644166667,4059,568
0.645833333,4058,573
0.6475,4058,565
0.649166667,4057,571
0.650833333,4059,570
0.6525,4058,573
0.654166667,4058,563
0.655833333,4058,565
0.6575,4058,572
0.659166667,4058,570
0.660833333,4058,568
0.6625,4058,566
0.664166667,4059,569
0.665833333,4058,568
0.6675,4058,569
0.669166667,4058,568
0.670833333,4058,568
0.6725,4058,564
0.674166667,4058,571
0.675833333,4059,568
0.6775,4057,570
0.679166667,4059,567
0.680833333,4058,568
0.6825,4057,573
0.684166667,4057,571
0.685833333,4059,571
0.6875,4058,570
0.689166667,4058,567
0.690833333,4057,572
0.6925,4058,571
0.694166667,4058,569
0.695833333,4058,569
0.6975,4059,572
0.699166667,4058,571
0.700833333,4058,569
0.7025,4058,570
0.704166667,4059,567
0.705833333,4059,572
0.7075,4059,571
0.709166667,4057,572
0.710833333,4058,565
0.7125,4058,564
0.714166667,4058,568
0.715833333,4059,570
0.7175,4058,572
0.719166667,4058,568
0.720833333,4059,568
0.7225,4059,568
0.724166667,4058,571
0.725833333,4059,574
0.7275,4058,570
0.729166667,4058,569
0.730833333,4058,564
0.7325,4059,571
0.734166667,4058,571
0.735833333,4058,572
0.7375,4058,569
0.739166667,4058,567
0.740833333,4058,571
0.7425,4059,573
0.744166667,4058,571
0.745833333,4059,568
0.7475,4059,569
0.749166667,4059,572
0.750833333,4059,569
0.7525,4058,569
0.754166667,4058,566
0.755833333,4058,571
0.7575,4058,570
0.759166667,4059,573
0.760833333,4058,569
0.7625,4058,566
0.764166667,4059,571
0.765833333,4057,571
0.7675,4059,573
0.769166667,4058,570
0.770833333,4058,570
0.7725,4058,569
0.774166667,4058,574
0.775833333,4058,571
0.7775,4058,573
0.779166667,4058,569
0.780833333,4058,570
0.7825,4058,574
0.784166667,4058,572
0.785833333,4058,572
0.7875,4058,565
0.789166667,4057,570
0.790833333,4058,572
0.7925,4058,570
0.794166667,4058,571
0.795833333,4058,569
0.7975,4058,567
0.799166667,4058,571
0.800833333,4058,573
0.8025,4058,567
0.804166667,4058,571
0.805833333,4057,564
0.8075,4059,572
0.809166667,4058,572
0.810833333,4058,568
0.8125,4058,565
0.814166667,4058,567
0.815833333,4058,570
0.8175,4057,569
0.819166667,4058,570
0.820833333,4058,564
0.8225,4057,567
0.824166667,4057,569
0.825833333,4058,573
0.8275,4058,570
0.829166667,4058,567
0.830833333,4058,567
0.8325,4058,573
0.834166667,4059,573
0.835833333,4059,570
0.8375,4058,571
0.839166667,4058,568
0.840833333,4058,573
0.8425,4059,571
0.844166667,4057,569
0.845833333,4059,568
0.8475,4058,570
0.849166667,4058,571
0.850833333,4058,568
0.8525,4058,571
0.854166667,4060,568
0.855833333,4059,571
0.8575,4057,567
0.859166667,4059,571
0.860833333,4057,567
0.8625,4058,567
0.864166667,4058,569
0.865833333,4058,571
0.8675,4058,571
0.869166667,4058,570
0.870833333,4057,567
0.8725,4058,570
0.874166667,4059,568
0.875833333,4058,573
0.8775,4058,569
0.879166667,4058,567
0.880833333,4058,568
0.8825,4058,570
0.884166667,4058,572
0.885833333,4059,572
0.8875,4058,569
0.889166667,4059,571
0.890833333,4058,569
0.8925,4058,570
0.894166667,4058,565
0.895833333,4059,571
0.8975,4058,568
0.899166667,4057,576
0.900833333,4058,573
0.9025,4059,571
0.904166667,4057,564
0.905833333,4059,571
0.9075,4058,569
0.909166667,4058,569
0.910833333,4058,573
0.9125,4059,568
0.914166667,4058,566
0.915833333,4059,573
0.9175,4057,570
0.919166667,4058,572
0.920833333,4057,566
0.9225,4058,566
0.924166667,4058,572
0.925833333,4058,572
0.9275,4059,569
0.929166667,4059,566
0.930833333,4058,568
0.9325,4059,572
0.934166667,4059,571
0.935833333,4059,570
0.9375,4058,566
0.939166667,4058,567
0.940833333,4058,570
0.9425,4058,571
0.944166667,4058,568
0.945833333,4058,568
0.9475,4059,567
0.949166667,4059,571
0.950833333,4057,568
0.9525,4059,571
0.954166667,4057,567
0.955833333,4058,569
0.9575,4059,572
0.959166667,4058,574
0.960833333,4058,568
0.9625,4059,571
0.964166667,4058,564
0.965833333,4058,573
0.9675,4058,571
0.969166667,4059,574
0.970833333,4058,567
0.9725,4059,565
0.974166667,4058,570
0.975833333,4058,571
0.9775,4058,572
0.979166667,4058,568
0.980833333,4058,565
0.9825,4058,568
0.984166667,4058,573
0.985833333,4059,575
0.9875,4059,570
0.989166667,4058,570
0.990833333,4058,570
0.9925,4058,571
0.994166667,4058,569
0.995833333,4058,570
0.9975,4058,570
0.999166667,4059,571
1.000833333,4059,571
1.0025,4058,571
1.004166667,4058,566
1.005833333,4058,569
1.0075,4058,573
1.009166667,4057,570
1.010833333,4059,574
1.0125,4059,569
1.014166667,4059,569
1.015833333,4058,570
1.0175,4057,572
1.019166667,4059,565
1.020833333,4058,564
1.0225,4058,566
1.024166667,4058,571
1.025833333,4059,575
1.0275,4058,571
1.029166667,4058,569
1.030833333,4057,563
1.0325,4058,572
1.034166667,4058,570
1.035833333,4058,568
1.0375,4057,569
1.039166667,4058,569
1.040833333,4058,573
1.0425,4058,572
1.044166667,4058,571
1.045833333,4059,570
1.0475,4059,566
1.049166667,4058,569
1.050833333,4058,571
1.0525,4058,571
1.054166667,4058,567
1.055833333,4057,567
1.0575,4058,571
1.059166667,4058,571
1.060833333,4058,567
1.0625,4058,569
1.064166667,4058,566
1.065833333,4057,571
1.0675,4057,569
1.069166667,4058,571
1.070833333,4058,568
1.0725,4058,571
1.074166667,4059,572
1.075833333,4058,569
1.0775,4058,572
1.079166667,4059,566
1.080833333,4058,567
1.0825,4058,571
1.084166667,4059,572
1.085833333,4058,571
1.0875,4059,565
1.089166667,4058,568
1.090833333,4059,575
1.0925,4058,571
1.094166667,4058,569
1.095833333,4059,569
1.0975,4058,568
1.099166667,4058,571
1.100833333,4058,574
1.1025,4058,570
1.104166667,4059,568
1.105833333,4059,568
1.1075,4058,573
1.109166667,4059,573
1.110833333,4059,568
1.1125,4059,568
1.114166667,4059,564
1.115833333,4058,571
1.1175,4059,571
1.119166667,4058,567
1.120833333,4058,569
1.1225,4058,563
1.124166667,4059,573
1.125833333,4058,571
1.1275,4058,571
1.129166667,4058,568
1.130833333,4058,568
1.1325,4058,575
1.134166667,4059,572
1.135833333,4057,568
1.1375,4058,567
1.139166667,4058,568
1.140833333,4058,573
1.1425,4058,570
1.144166667,4059,570
1.145833333,4059,569
1.1475,4059,567
1.149166667,4058,571
1.150833333,4058,568
1.1525,4059,569
1.154166667,4058,566
1.155833333,4059,570
1.1575,4058,571
1.159166667,4058,572
1.160833333,4058,565
1.1625,4058,568
1.164166667,4058,565
1.165833333,4057,571
1.1675,4058,571
1.169166667,4058,569
1.170833333,4058,569
1.1725,4059,570
1.174166667,4059,574
1.175833333,4058,570
1.1775,4058,565
1.179166667,4059,567
1.180833333,4059,568
1.1825,4059,573
1.184166667,4058,571
1.185833333,4058,569
1.1875,4059,570
1.189166667,4058,569
1.190833333,4058,574
1.1925,4059,571
1.194166667,4057,570
1.195833333,4058,564
1.1975,4058,567
1.199166667,4058,571
1.200833333,4058,570
1.2025,4059,570
1.204166667,4058,569
1.205833333,4058,568
1.2075,4059,576
1.209166667,4059,574
1.210833333,4058,567
1.2125,4058,569
1.214166667,4056,565
1.215833333,4058,573
1.2175,4057,565
1.219166667,4058,572
1.220833333,4058,566
1.2225,4060,567
1.224166667,4058,571
1.225833333,4058,573
1.2275,4058,569
1.229166667,4057,567
1.230833333,4059,568
1.2325,4058,572
1.234166667,4058,571
1.235833333,4057,568
1.2375,4058,564
1.239166667,4059,569
1.240833333,4059,570
1.2425,4058,570
1.244166667,4059,571
1.245833333,4058,565
1.2475,4058,566
1.249166667,4058,572
1.250833333,4059,571
1.2525,4058,569
1.254166667,4058,564
1.255833333,4058,566
1.2575,4059,571
1.259166667,4058,570
1.260833333,4058,570
1.2625,4059,569
1.264166667,4058,568
1.265833333,4057,570
1.2675,4057,568
1.269166667,4059,571
1.270833333,4057,569
1.2725,4059,567
1.274166667,4059,573
1.275833333,4057,569
1.2775,4059,570
1.279166667,4058,569
1.280833333,4056,567
1.2825,4057,571
1.284166667,4058,571
1.285833333,4058,570
1.2875,4058,568
1.289166667,4058,568
1.290833333,4059,573
1.2925,4059,571
1.294166667,4058,572
1.295833333,4058,567
1.2975,4058,566
1.299166667,4058,572
1.300833333,4059,573
1.3025,4058,569
1.304166667,4058,570
1.305833333,4058,566
1.3075,4059,570
1.309166667,4057,572
1.310833333,4058,570
1.3125,4058,566
1.314166667,4058,564
1.315833333,4057,571
1.3175,4059,573
1.319166667,4059,571
1.320833333,4058,568
1.3225,4058,567
1.324166667,4058,571
1.325833333,4059,573
1.3275,4059,568
1.329166667,4058,566
1.330833333,4058,568
1.3325,4058,568
1.334166667,4058,569
1.335833333,4058,566
1.3375,4058,566
1.339166667,4058,566
1.340833333,4058,572
1.3425,4058,571
1.344166667,4058,568
1.345833333,4058,569
1.3475,4058,564
1.349166667,4058,574
1.350833333,4058,568
1.3525,4059,570
1.354166667,4058,572
1.355833333,4057,565
1.3575,4058,568
1.359166667,4058,569
1.360833333,4058,567
1.3625,4059,568
1.364166667,4058,566
1.365833333,4059,570
1.3675,4058,573
1.369166667,4057,566
1.370833333,4058,568
1.3725,4058,569
1.374166667,4059,573
1.375833333,4059,571
1.3775,4058,569
1.379166667,4059,566
1.380833333,4059,570
1.3825,4058,572
1.384166667,4059,572
1.385833333,4058,569
1.3875,4057,565
1.389166667,4058,568
1.390833333,4057,572
1.3925,4058,569
1.394166667,4057,568
1.395833333,4058,567
1.3975,4059,567
1.399166667,4058,568
1.400833333,4059,573
1.4025,4058,567
1.404166667,4058,570
1.405833333,4058,569
1.4075,4058,573
1.409166667,4059,573
1.410833333,4058,568
1.4125,4058,569
1.414166667,4059,568
1.415833333,4058,573
1.4175,4059,571
1.419166667,4059,568
1.420833333,4059,569
1.4225,4058,565
1.424166667,4058,571
1.425833333,4058,572
1.4275,4058,568
1.429166667,4058,567
1.430833333,4058,567
1.4325,4059,572
1.434166667,4058,574
1.435833333,4059,570
1.4375,4059,566
1.439166667,4059,567
1.440833333,4058,573
1.4425,4058,570
1.444166667,4057,566
1.445833333,4059,569
1.4475,4058,569
1.449166667,4059,571
1.450833333,4058,570
1.4525,4058,567
1.454166667,4058,568
1.455833333,4059,566
1.4575,4058,568
1.459166667,4059,572
1.460833333,4059,569
1.4625,4059,572
1.464166667,4058,567
1.465833333,4058,571
1.4675,4058,573
1.469166667,4059,571
1.470833333,4058,566
1.4725,4058,569
1.474166667,4058,570
1.475833333,4058,572
1.4775,4058,570
1.479166667,4058,567
1.480833333,4058,567
1.4825,4057,572
1.484166667,4058,570
1.485833333,4059,566
1.4875,4058,565
1.489166667,4058,566
1.490833333,4057,571
1.4925,4058,570
1.494166667,4059,570
1.495833333,4059,567
1.4975,4058,569
1.499166667,4058,571
1.500833333,4059,574
1.5025,4059,563
1.504166667,4057,566
1.505833333,4058,566
1.5075,4059,572
1.509166667,4059,573
1.510833333,4059,568
1.5125,4058,567
1.514166667,4058,571
1.515833333,4058,572
1.5175,4059,574
1.519166667,4059,568
1.520833333,4059,569
1.5225,4058,564
1.524166667,4057,567
1.525833333,4058,569
1.5275,4058,566
1.529166667,4058,568
1.530833333,4058,563
1.5325,4058,569
1.534166667,4058,571
1.535833333,4059,571
1.5375,4058,568
1.539166667,4059,567
1.540833333,4058,568
1.5425,4059,575
1.544166667,4058,569
1.545833333,4058,568
1.5475,4058,571
1.549166667,4058,570
1.550833333,4058,569
1.5525,4058,567
1.554166667,4057,569
1.555833333,4058,567
1.5575,4058,571
1.559166667,4058,572
1.560833333,4058,567
1.5625,4059,569
1.564166667,4059,567
1.565833333,4058,572
1.5675,4059,571
1.569166667,4059,568
1.570833333,4057,571
1.5725,4058,570
1.574166667,4058,569
1.575833333,4059,571
1.5775,4058,567
1.579166667,4058,568
1.580833333,4058,566
1.5825,4058,569
1.584166667,4059,575
1.585833333,4058,567
1.5875,4058,566
1.589166667,4058,564
1.590833333,4058,572
1.5925,4059,575
1.594166667,4058,569
1.595833333,4058,567
1.5975,4058,565
1.599166667,4058,573
1.600833333,4058,572
1.6025,4059,569
1.604166667,4058,565
1.605833333,4058,570
1.6075,4058,571
1.609166667,4058,572
1.610833333,4059,570
1.6125,4059,569
1.614166667,4058,565
1.615833333,4058,568
1.6175,4058,572
1.619166667,4058,568
1.620833333,4058,566
1.6225,4060,569
1.624166667,4057,572
1.625833333,4058,572
1.6275,4059,565
1.629166667,4059,571
1.630833333,4058,571
1.6325,4059,572
1.634166667,4058,569
1.635833333,4057,566
1.6375,4059,569
1.639166667,4058,568
1.640833333,4059,575
1.6425,4059,576
1.644166667,4058,566
1.645833333,4059,570
1.6475,4059,570
1.649166667,4059,574
1.650833333,4059,573
1.6525,4058,565
1.654166667,4057,568
1.655833333,4058,565
1.6575,4059,573
1.659166667,4058,569
1.660833333,4058,565
1.6625,4058,566
1.664166667,4058,572
1.665833333,4058,571
1.6675,4058,571
1.669166667,4057,567
1.670833333,4059,566
1.6725,4058,572
1.674166667,4058,569
1.675833333,4059,570
1.6775,4059,567
1.679166667,4058,566
1.680833333,4059,569
1.6825,4058,573
1.684166667,4057,568
1.685833333,4058,567
1.6875,4058,564
1.689166667,4059,569
1.690833333,4059,572
1.6925,4058,571
1.694166667,4058,566
1.695833333,4059,569
1.6975,4059,569
1.699166667,4058,572
1.700833333,4057,571
1.7025,4059,570
1.704166667,4059,567
1.705833333,4058,563
1.7075,4058,571
1.709166667,4058,570
1.710833333,4059,564
1.7125,4058,569
1.714166667,4058,569
1.715833333,4059,569
1.7175,4059,569
1.719166667,4059,567
1.720833333,4058,565
1.7225,4058,567
1.724166667,4058,569
1.725833333,4057,569
1.7275,4058,563
1.729166667,4058,564
1.730833333,4058,566
1.7325,4058,568
1.734166667,4058,568
1.735833333,4058,563
1.7375,4058,565
1.739166667,4059,566
1.740833333,4058,567
1.7425,4058,567
1.744166667,4058,567
1.745833333,4059,562
1.7475,4059,565
1.749166667,4058,568
1.750833333,4059,568
1.7525,4059,564
1.754166667,4058,566
1.755833333,4058,564
1.7575,4059,566
1.759166667,4057,568
1.760833333,4057,561
1.7625,4058,564
1.764166667,4058,563
1.765833333,4057,563
1.7675,4058,568
1.769166667,4059,567
1.770833333,4059,562
1.7725,4057,563
1.774166667,4058,565
1.775833333,4058,568
1.7775,4058,566
1.779166667,4059,563
1.780833333,4057,563
1.7825,4058,569
1.784166667,4057,567
1.785833333,4058,561
1.7875,4058,566
1.789166667,4059,566
1.790833333,4058,565
1.7925,4058,568
1.794166667,4058,566
1.795833333,4059,567
1.7975,4059,570
1.799166667,4059,570
1.800833333,4057,566
1.8025,4057,565
1.804166667,4059,566
1.805833333,4058,559
1.8075,4059,570
1.809166667,4057,566
1.810833333,4058,565
1.8125,4058,566
1.814166667,4058,564
1.815833333,4058,568
1.8175,4059,569
1.819166667,4058,567
1.820833333,4057,566
1.8225,4058,563
1.824166667,4058,568
1.825833333,4058,565
1.8275,4057,566
1.829166667,4058,563
1.830833333,4058,566
1.8325,4058,570
1.834166667,4057,567
1.835833333,4059,566
1.8375,4059,566
1.839166667,4058,564
1.840833333,4059,569
1.8425,4057,568
1.844166667,4059,565
1.845833333,4059,563
1.8475,4059,564
1.849166667,4058,570
1.850833333,4058,570
1.8525,4058,567
1.854166667,4058,563
1.855833333,4058,566
1.8575,4058,568
1.859166667,4058,568
1.860833333,4059,565
1.8625,4059,566
1.864166667,4058,564
1.865833333,4059,568
1.8675,4058,569
1.869166667,4058,569
1.870833333,4058,562
1.8725,4058,566
1.874166667,4058,568
1.875833333,4058,566
1.8775,4059,565
1.879166667,4058,566
1.880833333,4058,563
1.8825,4059,569
1.884166667,4058,568
1.885833333,4058,567
1.8875,4058,562
1.889166667,4059,566
1.890833333,4058,568
1.8925,4058,569
1.894166667,4059,566
1.895833333,4057,563
1.8975,4058,565
1.899166667,4058,571
1.900833333,4058,566
1.9025,4059,566
1.904166667,4058,564
1.905833333,4058,563
1.9075,4058,568
1.909166667,4058,569
1.910833333,4058,564
1.9125,4059,565
1.914166667,4058,569
1.915833333,4059,570
1.9175,4058,571
1.919166667,4058,565
1.920833333,4058,566
1.9225,4058,567
1.924166667,4059,571
1.925833333,4058,570
1.9275,4059,565
1.929166667,4059,563
1.930833333,4058,567
1.9325,4058,566
1.934166667,4057,566
1.935833333,4060,564
1.9375,4059,568
1.939166667,4058,567
1.940833333,4056,566
1.9425,4058,567
1.944166667,4058,562
1.945833333,4058,564
1.9475,4058,569
1.949166667,4058,570
1.950833333,4058,571
1.9525,4058,564
1.954166667,4058,566
1.955833333,4058,567
1.9575,4058,570
1.959166667,4058,568
1.960833333,4058,564
1.9625,4058,564
1.964166667,4058,565
1.965833333,4058,569
1.9675,4058,570
1.969166667,4059,565
1.970833333,4058,565
1.9725,4058,566
1.974166667,4059,568
1.975833333,4059,570
1.9775,4060,567
1.979166667,4058,564
1.980833333,4058,564
1.9825,4058,570
1.984166667,4059,571
1.985833333,4059,570
1.9875,4058,567
1.989166667,4058,570
1.990833333,4058,570
1.9925,4057,571
1.994166667,4058,565
1.995833333,4058,562
1.9975,4058,569
1.999166667,4058,572
2.000833333,4058,569
2.0025,4059,570
2.004166667,4057,565
2.005833333,4057,569
2.0075,4057,566
2.009166667,4058,571
2.010833333,4059,569
2.0125,4058,567
2.014166667,4057,567
2.015833333,4058,573
2.0175,4057,569
2.019166667,4059,566
2.020833333,4057,569
2.0225,4058,568
2.024166667,4058,572
2.025833333,4059,571
2.0275,4058,566
2.029166667,4058,564
2.030833333,4057,567
2.0325,4059,574
2.034166667,4058,565
2.035833333,4058,565
2.0375,4058,565
2.039166667,4058,567
2.040833333,4059,571
2.0425,4058,570
2.044166667,4058,568
2.045833333,4058,570
2.0475,4059,564
2.049166667,4058,568
2.050833333,4058,571
2.0525,4058,568
2.054166667,4059,567
2.055833333,4058,572
2.0575,4057,570
2.059166667,4058,571
2.060833333,4058,568
2.0625,4057,562
2.064166667,4059,572
2.065833333,4058,570
2.0675,4058,572
2.069166667,4058,568
2.070833333,4058,571
2.0725,4058,572
2.074166667,4058,572
2.075833333,4058,571
2.0775,4059,569
2.079166667,4058,564
2.080833333,4058,569
2.0825,4058,571
2.084166667,4058,568
2.085833333,4058,569
2.0875,4058,567
2.089166667,4059,571
2.090833333,4058,571
2.0925,4058,573
2.094166667,4060,570
2.095833333,4058,566
2.0975,4058,567
2.099166667,4058,573
2.100833333,4058,572
2.1025,4058,564
2.104166667,4058,571
2.105833333,4058,569
2.1075,4057,572
2.109166667,4059,572
2.110833333,4059,568
2.1125,4058,570
2.114166667,4058,568
2.115833333,4058,573
2.1175,4057,569
2.119166667,4057,568
2.120833333,4058,565
2.1225,4058,569
2.124166667,4057,571
2.125833333,4058,571
2.1275,4058,572
2.129166667,4058,565
2.130833333,4059,567
2.1325,4058,572
2.134166667,4057,569
2.135833333,4058,569
2.1375,4058,566
2.139166667,4058,572
2.140833333,4059,574
2.1425,4058,570
2.144166667,4057,565
2.145833333,4059,567
2.1475,4058,573
2.149166667,4059,574
2.150833333,4059,571
2.1525,4058,569
2.154166667,4059,569
2.155833333,4059,571
2.1575,4058,570
2.159166667,4058,570
2.160833333,4059,565
2.1625,4058,570
2.164166667,4059,568
2.165833333,4058,571
2.1675,4059,574
2.169166667,4059,567
2.170833333,4059,565
2.1725,4058,570
2.174166667,4057,570
2.175833333,4058,573
2.1775,4058,567
2.179166667,4058,566
2.180833333,4059,571
2.1825,4059,572
